id,language,review,created,voted_up,votes_up,comment_count,steam_purchase,recieved_for_free,written_during_early_access,author.num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
132654333,english,ye,2023-02-11 22:02:21,True,0,0,True,False,False,1,1,11492,3472,7198,2023-02-26 19:37:59
132654101,english,its a real love hate relationship.,2023-02-11 21:58:44,True,0,0,True,False,False,54,1,13313,4092,8393,2023-02-28 22:58:31
132654068,english,"⣿⣿⣿⣿⣿⣿⣿⣿⠟⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿
⣿⣿⣿⣿⣿⣿⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢺⣿
⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠆⠜⣿
⣿⣿⣿⣿⠿⠿⠛⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿⣿
⣿⣿⡏⠁⠀⠀⠀⠀⠀⣀⣠⣤⣤⣶⣶⣶⣶⣶⣦⣤⡄⠀⠀⠀⠀⢀⣴⣿
⣿⣿⣷⣄⠀⠀⠀⢠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢿⡧⠇⢀⣤⣶
⣿⣿⣿⣿⣿⣿⣾⣮⣭⣿⡻⣽⣒⠀⣤⣜⣭⠐⢐⣒⠢⢰
⣿⣿⣿⣿⣿⣿⣿⣏⣿⣿⣿⣿⣿⣿⡟⣾⣿⠂⢈⢿⣷⣞
⣿⣿⣿⣿⣿⣿⣿⣿⣽⣿⣿⣷⣶⣾⡿⠿⣿⠗⠈⢻⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠻⠋⠉⠑⠀⠀⢘⢻
⣿⣿⣿⣿⣿⣿⣿⡿⠟⢹⣿⣿⡇⢀⣶⣶⠴⠶⠀⠀⢽
⣿⣿⣿⣿⣿⣿⡿⠀⠀⢸⣿⣿⠀⠀⠣⠀⠀⠀⠀⠀⡟⢿⣿
⣿⣿⣿⡿⠟⠋⠀⠀⠀⠀⠹⣿⣧⣀⠀⠀⠀⠀⡀⣴⠁⢘⡙
⠉⠉⠁⠀⠀⠀⠀⠀⠀⠀⠀⠈⠙⢿⠗⠂⠄⠀⣴⡟⠀⠀⡃",2023-02-11 21:58:07,False,0,0,False,False,False,17,10,3256,370,2886,2023-02-25 23:14:44
132654006,english,nicw,2023-02-11 21:57:09,True,0,0,False,False,False,1,1,1037,134,300,2023-02-19 17:08:43
132653996,english,Amazing Game,2023-02-11 21:57:00,True,0,0,True,False,False,1,1,1703,10,1677,2023-02-17 03:09:03
132653759,english,"A game full of cheaters, even with prime.",2023-02-11 21:53:01,False,3,0,True,False,False,10,2,7148,452,5882,2023-02-28 19:33:58
132653724,english,best game ever made,2023-02-11 21:52:28,True,0,0,True,False,False,70,4,83904,557,83323,2023-02-25 12:51:53
132653710,english,"good
",2023-02-11 21:52:19,True,0,0,True,False,False,13,1,97873,309,97405,2023-02-25 00:11:49
132653674,english,this game hits diffent,2023-02-11 21:51:49,True,0,0,True,False,False,4,1,82945,1470,80140,2023-02-28 19:49:43
132653571,english,good game,2023-02-11 21:49:55,True,0,0,True,False,False,48,4,1944,102,1690,2023-02-18 01:26:01
132653481,english,A Skill based FPS that consumes you for hours and hours. 10/10,2023-02-11 21:48:45,True,0,0,True,False,False,8,1,215424,2044,212875,2023-03-01 04:50:43
132653461,english,"buy prime of get ez by cheaters
",2023-02-11 21:48:26,True,0,0,False,False,False,6,2,5177,1530,2576,2023-02-28 18:21:50
132653376,english,it is a good game to test your aim but watch out for hackers.,2023-02-11 21:46:58,True,0,0,False,True,False,9,4,1996,229,1767,2023-02-27 01:18:03
132653355,english,slava ukraina,2023-02-11 21:46:43,False,0,0,False,False,False,12,5,949,45,775,2023-02-26 21:17:26
132653331,english,This game is broken old and dead,2023-02-11 21:46:19,False,0,0,False,False,False,7,1,1180,0,1174,2023-02-14 18:06:47
132653070,english,FPS Woop!,2023-02-11 21:42:03,True,0,0,True,False,False,130,2,54668,0,54400,2023-02-12 23:56:47
132653054,english,"как то раз я купил пк за 2 миллиона единорогов, когда я не крякнул винду я подумал что пора продать этот говно пк, но потом увидел на рабочем столе ехе файл этой игры, мне 29 лет и последние 8 лет я не выхожу из дому потому что хочу апнуть сильвера в касего когда я хочу какать мама приставляет к моей попе тазик, а вообще последнюю неделю она этого не делала, поэтому я серил на ковер, она уже неделю спит с тазиком в руках на полу, возможно она умерла но мне надо апнуть сильвера поэтому пока о привет",2023-02-11 21:41:51,True,2,0,False,False,False,1,1,21341,219,20777,2023-02-22 20:51:47
132652922,english,"very good. i expected either the game to be bad, or the players to be overly good. not at all what i expected",2023-02-11 21:39:33,True,0,0,False,False,False,1,2,400,40,298,2023-02-27 23:37:57
132652759,english,"good quality multiplayer fast load times etc
",2023-02-11 21:37:17,True,0,0,False,False,False,2,3,3891,0,3841,2023-02-11 22:58:36
132652524,english,Very good game no russians,2023-02-11 21:33:44,True,1,0,True,False,False,4,1,11663,1197,10058,2023-02-28 18:09:57
132652458,english,"It's a good game, especially if you're fine with your nerves
",2023-02-11 21:32:24,True,0,0,True,False,False,12,2,66260,3606,61098,2023-03-01 07:02:53
132652435,english,no,2023-02-11 21:32:09,False,1,0,True,False,False,2,1,345264,378,344561,2023-02-18 02:19:30
132652388,english,shid game,2023-02-11 21:31:24,True,0,0,False,False,False,22,6,57254,2293,54159,2023-02-28 21:15:19
132652307,english,filled with hacks,2023-02-11 21:30:09,False,0,0,True,False,False,10,1,14193,0,13999,2023-02-14 20:56:31
132652215,english,Rizz,2023-02-11 21:28:41,True,0,0,True,False,False,1,1,3530,1318,483,2023-02-27 02:46:11
132652133,english,good game,2023-02-11 21:27:22,True,0,0,False,False,False,5,1,2132,562,1025,2023-02-25 01:35:28
132651931,english,"yes i am slav and this is good slav game so i aprove
",2023-02-11 21:24:42,True,0,0,True,False,False,11,4,3055,129,2023,2023-02-28 20:57:53
132651927,english,i unlok comp and rassian tell me to fak off and kill my self i laike gam,2023-02-11 21:24:37,True,0,0,True,False,False,1,1,1221,262,926,2023-02-27 17:22:04
132651912,english,You learn a lot of russian. I recomed,2023-02-11 21:24:23,True,0,0,False,True,False,14,4,584,9,567,2023-02-19 21:29:50
132651559,english,Take me away,2023-02-11 21:18:56,False,0,0,True,False,False,1,1,1728,312,1118,2023-02-22 17:23:46
132651551,english,nice game,2023-02-11 21:18:50,True,0,0,True,False,False,1,1,4325,470,3853,2023-02-23 20:48:45
132651486,english,very good game,2023-02-11 21:17:46,True,0,0,True,False,False,1,1,6921,432,5854,2023-02-16 23:57:12
132651360,english,i can write everything in the gamechat without risking a ban...e v e r y t h i n g,2023-02-11 21:15:54,True,0,0,True,False,False,80,4,44721,549,43850,2023-02-27 22:09:28
132651250,english,challange your mental,2023-02-11 21:14:27,True,0,0,True,False,False,57,1,34123,125,33852,2023-02-23 15:28:39
132651171,english,I have no life,2023-02-11 21:13:28,False,0,0,False,False,False,18,1,37618,251,36982,2023-02-18 22:07:24
132651144,english,"nais
",2023-02-11 21:13:09,True,0,0,False,False,False,0,1,1455,496,765,2023-02-28 17:21:33
132650947,english,im broke so no knife fo me,2023-02-11 21:10:03,True,0,0,False,False,False,9,1,4757,223,4384,2023-03-01 01:33:06
132650811,english,pog,2023-02-11 21:08:05,True,0,0,True,False,False,78,3,7432,0,7432,2017-04-22 20:50:58
132650734,english,"maibne thsi shit crazy
",2023-02-11 21:06:47,True,0,0,True,False,False,18,3,89398,26,89339,2023-02-20 19:12:22
132650662,english,Decent,2023-02-11 21:05:22,True,0,0,False,False,False,2,4,38169,657,37339,2023-02-27 19:28:47
132650057,english,a very good game but you destroy your setup when you get stupid teammates,2023-02-11 20:56:52,True,0,0,True,False,False,1,1,14554,3637,10750,2023-02-28 21:06:56
132649851,english,Enemy going brr with the negev -_-,2023-02-11 20:53:38,True,1,0,False,False,False,4,2,4205,99,3830,2023-02-22 19:39:17
132649787,english,There are only russians,2023-02-11 20:52:40,False,0,0,False,False,False,37,1,1121,0,1121,2023-02-11 20:49:57
132649634,english,rok okorn,2023-02-11 20:50:22,True,0,0,True,False,False,1,1,63976,81,63647,2023-02-28 21:01:53
132649622,english,Very good and fun game!,2023-02-11 20:50:14,True,1,0,True,False,False,1,1,18122,1890,15045,2023-02-28 19:04:57
132649575,english,gud gem,2023-02-11 20:49:30,True,0,0,True,False,False,3,1,16212,1260,14023,2023-02-26 19:54:14
132649250,english,"wholesome, fun for the whole fam!",2023-02-11 20:44:49,True,0,0,True,False,False,2,1,52158,2883,47867,2023-03-01 08:53:58
132649231,english,Awsome,2023-02-11 20:44:38,True,0,0,False,False,False,5,1,457,0,385,2023-02-14 02:58:18
132649032,english,"This game is so good, great for relaxing and competitive gaming.",2023-02-11 20:41:48,True,0,0,True,False,False,14,1,115258,1799,112925,2023-02-28 23:47:50
132649011,english,игра хзуйня,2023-02-11 20:41:33,False,0,0,False,True,False,0,1,81465,3294,77815,2023-02-26 03:54:50
132648983,english,Trash,2023-02-11 20:41:10,False,1,0,False,False,False,31,1,120849,1713,118626,2023-02-27 22:02:16
132648874,english,Best game,2023-02-11 20:39:40,True,0,0,True,False,False,17,2,54353,173,54058,2023-02-17 20:47:37
132648795,english,/,2023-02-11 20:38:35,True,0,0,False,False,False,9,5,58742,227,58237,2023-02-25 22:39:37
132648705,english,"i cant play anymore, when i get ready for a match the game just crashes for no reason",2023-02-11 20:37:31,False,0,0,False,False,False,1,1,1003,74,928,2023-02-18 20:08:44
132648637,english,best competitive shooter there is,2023-02-11 20:36:39,True,0,0,True,False,False,33,1,37766,5587,31900,2023-03-01 07:59:52
132648632,english,yes,2023-02-11 20:36:38,True,0,0,True,False,False,36,4,11947,1559,10058,2023-02-28 22:28:27
132648586,english,Rash b,2023-02-11 20:35:52,True,0,0,True,True,False,34,3,23714,167,22851,2023-02-26 18:26:13
132648576,english,a splendid game,2023-02-11 20:35:44,True,0,0,False,False,False,8,1,938,155,522,2023-02-23 07:43:19
132648571,english,"W game
",2023-02-11 20:35:42,True,0,0,False,False,False,5,10,2093,59,1846,2023-02-24 02:35:15
132648461,english,יששששששששששששששש,2023-02-11 20:34:05,True,0,0,False,False,False,0,1,6924,46,6825,2023-02-17 14:52:32
132648246,english,"best game ever made
",2023-02-11 20:30:56,True,0,1,False,True,False,2,1,2969,933,1837,2023-02-27 08:10:55
132648202,english,"play the game for 4 years trying to reach the top league, then valve decides to clear all ranks and let you start from the bottom again plus then let more users hack and clearly after reported and the evidence is on the reply, still waiting for steam to notify me for the player been vac ban..oooohh it gets better then all your items get totally scammed and stolen from your acc and when i contacted steam they are just not reaching back to me.",2023-02-11 20:30:13,False,0,0,False,False,False,5,1,246716,664,245818,2023-02-27 20:16:27
132648137,english,this game is full of fun i love this game,2023-02-11 20:29:08,True,1,1,False,False,False,1,1,20824,2740,16257,2023-02-28 20:09:54
132648126,english,good game,2023-02-11 20:29:01,True,1,0,True,False,False,1,1,5823,1627,3323,2023-02-28 17:42:46
132647915,english,Naxui sita geima,2023-02-11 20:25:51,True,0,0,True,False,False,1,1,12945,489,11756,2023-02-25 20:10:08
132647912,english,no profit only loss,2023-02-11 20:25:49,False,1,0,False,False,False,1,1,1156,829,306,2023-02-28 17:23:54
132647869,english,"v fun
",2023-02-11 20:25:11,True,0,0,True,False,False,31,14,9672,1884,7226,2023-02-28 19:12:24
132647859,english,"Getting Started
To play CS: GO, you first need to download it from Steam. CS: GO requires a minimum of 15GB, which is relatively compact compared with most modern games' storage requirements. For comparison, Overwatch demands 30GB of disk space for installation and Fortnite takes up 20GB.

CS: GO's new Panorama menu UI is now enabled by default for all users. This interface change is highly welcome and a complete rework of the game's navigation. Gone are the confusing and unnecessarily taxing menu systems. Instead, the important options live in a neat stack of icons on the left-hand side of the screen. On the other side, you can see which of your friends are online. The middle section, like many other competitive games, now shows an overview of upcoming events on one side and your in-game character on the other. Displaying the character seems like an unnecessary use of resources, but otherwise, the Panorama update does make the experience feel a bit quicker and fluid. The simplified design language extends to many other in-game elements, including in-match leaderboards and the inventory selection screen.

Gameplay
The standard game mode (Bomb Scenario) involves either defending or exploiting a bomb site. I spent most of my test-play time playing this mode, but I did branch out to the Arms Race and Hostage modes. Most competitive matches that I've watched stick with the Bomb Scenario match type, as well, which is another reason for the mode's popularity.

The Bomb Scenario mode comprises a maximum of 15 elimination-style rounds that last until one side wins a majority of the rounds. Players spawn either on the Terrorist (T) or Counter-Terrorists (CT) side, which determines the objective. Terrorists need to plant a bomb at one of the two marked bomb sites on the map. The CT team must prevent the terrorists from planting the bomb or defuse it before it explodes (the bomb has a countdown timer of 40 seconds). The defuse process itself takes 5 seconds, so getting to the bomb site quickly is a priority. Of course, eliminating all the players on the other side makes this objective easier, so keep an eye out for enemies at all times.

CS: GO's Bomb Scenario mode is a simple, yet enjoyable, twist on the standard multiplayer FPS setup, which opens up a ton of variability in each round. Another game mode, called Hostage, flips the tables and has the Terrorists defend a hostage, while the Counter-Terrorists attempt a rescue mission. CS: GO typically gets new mission-based modes with new operations. The current operation, Operation Hydra (released in May 2017) brought War Games, Wingman, and Weapons Expert modes to the game. These modes introduce twists on regular gameplay and affect the available weapons, the match objective, and the playable maps. These operations typically include a narrative-driven campaign, too.

Danger Zone
Along with making the game free to play, Valve added a battle royale mode called Danger Zone. CS: GO's take on this latest gaming craze is much smaller in scale than that of Fortnite and PUBG. Instead of the typical 100-player matches, solo matches are restricted to just 16 players and team modes are capped at 18 total players. The map size is also much smaller than those in either of the other titles. After a brief warmup period, players get to choose a spawn point on the map. Each drop point is limited to a single player, so make sure you choose your preferred spot quickly. Matches unfold in much the same way as in any other battle royale game. Your goal is to eliminate all the other enemy players or teams. You must scavenge for weapons, avoid taking damage from the random bombings, and keep pace with the ever-closing boundaries of the play area.

That said, CS: GO does bring some unique mechanics to the genre. For example, as the match progresses, you can purchase weapons and items, which are delivered by drone to your location. Be aware that these drone deliveries can reveal your hiding spot, though. Another cool mechanic is the in-game map that highlights the regions where either you or enemy players are located. The map is not detailed enough to give away specific locations, but the information it provides is helpful for planning your next movements. CS: GO also has the upper hand in terms of combat mechanics. Weapons and movement especially feel more accurate than in Fortnite and PUBG.

All these factors make for a much more condensed and manageable experience. I particularly enjoy that matches tend to only take about 10 minutes from start to finish. In terms of potential improvements, I would like to see a few additional maps and gameplay variations, such as a one-on-one mode or an eight-person team mode.

Maps
Which CS: GO maps you can play depends largely on the game mode. Regardless, you should try to familiarize yourself with as many as possible, if you care at all about strategy or coordinating with your teammates. There's no worse in-game feeling of being the last one on your team alive and frantically trying to find the bomb site in time while your teammates watch (and judge) you. All maps have a couple of different paths, clearly marked bomb sites, and recognizable features, so it shouldn't be too difficult to get up to speed.

CS: GO hosts a large number of official maps; despite my 50-plus hours into the game, I have not encountered all of them through regular play. For example, the Casual mode currently lists four different playlists of maps: Sigma (Austria, Shipped, Train, Overpass, Nuke, and Canals), Delta (Mirage, Inferno, Cache, and Cobble), Dust II (Dust II) and Hostage Group (Agency, Insertion, Office, Italy, and Assault). Variety is always appreciated, but I feel like some maps don't receive the same level of attention as others. Dust II is probably the best-known map. Some form of this iconic map has been in every Counter-Strike title to date, and it's a heavy favorite in player voting at the end of matches. There's nothing wrong with the map, but playing it over and over again can get stale after a while. I appreciate that Valve has moved Dust II to its own playlist in casual modes. Maps are frequently added and dropped from the playable lists though, so your experience may vary.

Weapons, Equipment, and Combat
When I first started playing CS: GO, I was confused by the weapon purchase system at the beginning of each round, and I suspect most newcomers will feel the same way. Basically, at the beginning of each round, you have a certain amount of money to purchase weapons and other equipment for the round. In the first round, you only have enough cash on hand to buy a pistol and one other item (I talk about equipment a bit later). During the round, you earn additional cash by eliminating enemies and, of course, for your team winning the round. The losing side also gets some cash, but the cost of multiple weapons, grenades, and other equipment quickly adds up, so winning teams and skilled players will have the tactical advantage. In later rounds, players on both sides have more than enough cash to buy multiple weapons and items.

Terrorists and Counter-Terrorists have access to most of the same weapons, and the ones that are different are balanced with each other. CS: GO organizes weapons by type: pistols, shotguns, submachine guns, rifles, and machine guns. Generally, the more powerful the gun, the more it costs. However, don't simply buy a weapon because it's the most expensive one. Take some time to experiment and find a loadout that works for you. You can carry up to two guns (a pistol and something else), which is always a good idea, for those times you are caught by an enemy mid-reload. There are also quite a few fan favorites, such as the ""Deagle"" (Desert Eagle pistol) or the AWP (a powerful sniper rifle) that tend to make an appearance in most matches. 




",2023-02-11 20:25:04,True,1,0,True,False,False,5,1,96617,1769,94680,2023-02-28 13:57:15
132647802,english,IT'S AWESOME!!!,2023-02-11 20:24:13,True,0,0,False,False,False,63,4,2807,5,2801,2023-02-24 12:11:04
132647707,english,"This is an amazing game with a hella fair price for only 10 dollars you can cop an amazingly fun and explorious game. THEY HAVE A BUNCH OF SALES ASWELL SO I BOUGHT THE GAME FOR ONLY 5 BUCKS. its an awesome game for people who like shooting games with a bunch of options. and its pretty kid friendly aswell with cartoon characters and limiteded blood and gore.
""bjerkholt""
he wrote this for shotgun farmers
this is not my wise words but his",2023-02-11 20:22:52,True,0,0,False,False,False,47,6,26304,2153,22694,2023-02-26 14:53:39
132647648,english,"i like this game<33333
",2023-02-11 20:21:57,True,0,0,True,False,False,7,1,21092,70,21022,2023-02-19 10:12:22
132647482,english,"ö
",2023-02-11 20:19:25,True,0,0,False,False,False,1,1,2993,0,2747,2023-02-13 04:10:11
132647364,english,"Yup, its good",2023-02-11 20:17:52,True,0,0,True,False,False,2,1,26792,5662,19559,2023-02-28 19:42:15
132647358,english,"its super addicative
",2023-02-11 20:17:42,True,0,0,False,False,False,3,2,4537,3079,839,2023-03-01 09:30:35
132647342,english,huj,2023-02-11 20:17:31,True,0,0,True,False,False,1,1,4121,2827,510,2023-03-01 00:53:55
132647273,english,"verry good, verry racist, over all a great experience if you like getting yelled at by angrydrunk russians",2023-02-11 20:16:29,True,0,0,True,False,False,8,1,8101,4074,3794,2023-02-28 21:31:49
132647184,english,Legendary shooter,2023-02-11 20:15:14,True,0,0,True,False,False,1,1,975,77,897,2023-02-19 16:05:43
132647180,english,nice,2023-02-11 20:15:11,True,0,0,False,False,False,14,1,23175,50,23070,2023-02-25 08:49:51
132647052,english,Gud game,2023-02-11 20:13:16,True,0,0,False,False,False,8,2,4233,1479,2276,2023-02-28 21:18:40
132646866,english,Dogshit,2023-02-11 20:10:38,False,0,0,True,False,False,66,2,40844,1036,39573,2023-02-26 22:45:52
132646792,english,yghghbbfb,2023-02-11 20:09:31,True,0,0,True,False,False,3,1,6115,1367,4311,2023-02-28 10:49:20
132646710,english,"nice
",2023-02-11 20:08:25,True,0,0,False,False,False,11,2,524,40,425,2023-02-17 20:30:26
132646686,english,Matti,2023-02-11 20:08:04,True,0,0,True,False,False,7,2,24961,1455,23083,2023-02-28 20:57:40
132646493,english,great game,2023-02-11 20:05:14,True,0,0,False,False,False,3,1,3013,535,2260,2023-02-26 16:51:38
132646486,english,L game,2023-02-11 20:05:09,False,0,0,True,False,False,13,1,6401,2062,4272,2023-03-01 08:35:15
132646447,english,PPC,2023-02-11 20:04:38,True,0,0,True,False,False,24,2,60206,0,60005,2023-02-14 07:54:29
132646283,english,"⠀⠀⠀⠀⠀⠀⠀⢀⣠⡤⢤⣄⠀⠀⠀⠀⠀⢀⡴⠋⢹⡟⣍⠉⠉⠉⠙⠛⠲⠦⣄⡀ ⠀⠀⠀⠀⠀⣠⠴⠋⠁⠀⠀⠈⠑⢦⣀⡀⢀⡞⠀⢀⣾⠊⣦⠷⡤⣀⣀⡀⠀⠀⠀⠙⢦⡀ ⠀⠀⠀⢠⡞⠁⠀⠀⠀⠀⢀⣠⣤⣶⣿⡉⠉⠀⢀⣞⣏⢢⠑⢷⡍⢦⡌⣙⠣⡖⠦⢀⠀⠙⣆ ⠀⠀⠀⠀⢙⡦⣀⠀⣠⣾⣿⠿⠟⠛⠛⠛⠲⣶⣏⠴⢈⠈⢓⣤⠿⠟⠛⠛⠛⠛⠛⠶⣦⣤⠸⡄⠀⠀⠀⠀⠀⢀⣤⣶⠾⢏⣉⣙⣲⣦⣀ ⠀⢀⣤⡶⠟⠀⣨⡿⠟⠉⠀⠀⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿⣤⣠⡶⠒⢶⣿⣋⣶⠿⠛⠿⠿⠟⠻⢿⣷⡀ ⠋⠉⠀⣠⢴⡿⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⣯⣿⡟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠻⣶⣘⡆⠘⣿⣻⡟⠁⠀⠀⠀⣀⠀⠀⢹⣷ ⠀⣠⠜⣻⠟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⡿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⢻⣇⠀⡿⣿⡆⣠⣴⣶⣿⣿⣶⡏⠸⣿ ⣰⠟⣰⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠹⣦⣿⡿⢿⣿⠉⠩⠿⢿⣿⡽⠀⢿⡇ ⣧⣴⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⣿⡄⠀⢹⣤⡂⣈⣹⣿⡖⣦⣾⠁ ⢠⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⣷⡀⠀⣿⣽⣿⣿⣿⣿⣾⡟ ⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢿⣇⠀⣿⢹⡿⢻⣿⡟⠞ ⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⡿⣿⣆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣯⡅⣿⡌⠀⠘⠉⠁
⣿⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣇⣙⣿⣦⣀⠀⠀⠀⠀⣀⣠⡤⠆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⡀⣿⠇ ⣿⣯⣆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡼⠋⣿⢿⢸⡜⣟⣿⣿⣷⡾⠟⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣳⠿⣦⣄ ⣿⠛⠛⠓⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⡜⣏⢩⣻⣿⡟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣧⣝⠫⣄⠩⡳⡀ ⢻⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠉⠹⢿⣾⣿⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⣿⢿⡛⣷⣌⠳⣮⣿ ⢰⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢈⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣯⢳⡏⠉⠳⣬⣻⡀ ⢤⡹⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⡿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣧⢳⡀⠀⠀⢹⣷⡄ ⠀⡇⢸⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣇⣀⣀⣀⣀⣀⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⡟⡇⢹⡃⣳⠀⠀⢸⣿⡇ ⢰⠇⠀⣿⣷⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⣶⣤⣤⣀⠀⢀⣼⣿⡿⠀⢻⠀⣷⡿⠀⠀⠘⢿⣧⡀ ⢸⠀⠀⠙⠛⢿⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣾⣿⡿⠁⠀⠘⣿⠿⠃⠀⠀⠀⠀⠻⣿⣆ ⠈⠛⠒⠒⠚⠋⠉⢿⣷⣤⣤⣀⣀⣀⣀⣀⣀⣀⣤⣶⣿⣿⣿⠯⠹⢍⣟⣿⢽⣿⣟⡛⠿⠿⣿⣿⣿⣿⣿⠋⠀⠀⠀⠀⣿⣧⠀⠀⠀⠀⠀⠀⠀⠙⠄ ⠀⠀⠀⠀⠀⠀⠀⠀⠹⠿⠿⠿⠿⠟⠛⠛⠛⠛⠛⠛⠛⠛⠛⠛⠛⠛⠛⠒⠲⠦⠍⠙⠟⠿⠉⠉⠹⠿⠿⠷⠀⠀⠀⠀⠻⠟⠣",2023-02-11 20:02:10,True,0,0,False,True,False,112,5,2534,64,2384,2023-02-17 00:20:54
132646223,english,"Too many gay russians still fun tho
",2023-02-11 20:01:13,False,0,0,True,True,False,6,7,1618,43,1453,2023-02-27 20:11:21
132646120,english,very russian,2023-02-11 19:59:39,True,0,0,False,False,False,4,1,2408,183,1655,2023-02-20 15:39:36
132646085,english,this game is an free n word pass:),2023-02-11 19:59:06,True,0,0,True,False,False,113,14,6179,767,4941,2023-02-28 22:04:36
132646061,english,"play it and if you mad ""get gud""",2023-02-11 19:58:49,True,0,0,False,False,False,9,7,1169,434,734,2023-02-27 01:49:36
132646046,english,"This is a great game. My favorite part of the game is when I get Russians on my team and they trash talk me the entire match. Then at the end of the game when they see that I outfragged them, all they can say is ""I fuck your mom"". Little do they know, I actually have two dads. XD",2023-02-11 19:58:43,True,0,0,False,False,False,26,2,151539,883,150574,2023-03-01 00:14:58
132646016,english,very good,2023-02-11 19:58:20,True,0,0,False,False,False,46,2,2434,0,2329,2023-02-13 16:34:05
132645867,english,good shit,2023-02-11 19:56:18,True,1,0,True,False,False,2,2,2731,1213,905,2023-02-28 21:26:03
132645589,english,crebojeb,2023-02-11 19:52:10,False,1,0,True,False,False,14,1,28317,0,28203,2023-02-13 20:35:29
132645586,english,great game for healing mental health problems.,2023-02-11 19:52:08,True,0,0,False,False,False,0,1,246,122,123,2023-02-21 00:16:17
132645403,english,"26 wins = no uprank

2 losses = 2 downranks 

:)",2023-02-11 19:49:36,False,0,0,False,False,False,67,8,8971,628,8128,2023-02-26 19:55:32
